,country,sex,age,marriage_duration_years,num_children_total,num_children_inhome,edu_level,material_situation,religion,religiosity,pension,enjoy_spouse_company,happiness,spouse_attraction,spouse_enjoy_doing_things_together,spouse_enjoy_cuddling,spouse_respect,spouse_pride,spouse_romance,spouse_love,marital_satisfaction,spouse_satisfaction,relationship_satisfaction,natl_pride_in_parents,natl_pride_in_children,natl_aging_parents_live_with_children,natl_children_live_at_home_marraige,indv_pride_in_parents,indv_pride_in_children,indv_aging_parents_live_with_children,indv_children_live_at_home_marraige
175,Brazil ,2,38,15,3,3,4,0,Protestant,6,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,1,3,3,3,2,3
176,Brazil ,2,39,19,2,2,5,0,Protestant,4,3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,2,3,3,2,3
177,Brazil ,2,37,18,1,1,3,0,Protestant,6,0,2,2,2,2,2,2,2,1,2,2,2,2,3,3,2,1,3,3,2,3
178,Brazil ,2,37,11,2,2,5,0,Protestant,5,1,2,2,2,2,2,2,2,2,2,2,2,3,1,2,-1,1,2,3,2,3
179,Brazil ,1,33,11,2,2,4,0,Protestant,4,-2,2,2,1,2,2,2,2,1,2,3,3,3,1,2,-1,1,2,3,2,3
180,Brazil ,1,48,2,2,0,5,0,Protestant,4,3,2,2,2,2,2,2,2,2,2,2,2,3,3,-1,-3,-1,2,2,2,3
181,Brazil ,1,39,20,3,3,4,0,Protestant,2,-1,1,1,1,1,1,2,1,0,2,-1,-2,-1,0,2,1,3,2,2,2,3
182,Brazil ,2,42,17,2,2,4,0,Protestant,6,1,2,2,2,2,2,2,2,2,2,3,2,3,1,3,3,3,3,3,1,3
183,Brazil ,1,32,6,1,0,4,0,Protestant,7,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,1,3
184,Brazil ,2,31,6,1,0,4,0,Protestant,7,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,3,3,3,1,3
185,Brazil ,1,38,15,0,0,4,0,Protestant,6,-2,1,-1,1,2,2,2,-2,0,2,-1,-1,-1,-1,2,1,2,3,3,1,3
186,Brazil ,1,34,5,2,2,5,0,Protestant,6,-1,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,1,3,3,1,3
187,Brazil ,1,24,10,1,1,4,2,Protestant,6,0,2,2,2,2,2,2,2,1,2,2,3,3,0,3,0,3,3,3,0,3
188,Brazil ,1,38,16,2,0,5,1,Protestant,4,2,2,2,1,2,2,2,2,1,2,2,1,1,-2,-1,-1,2,3,3,0,3
189,Brazil ,2,28,15,0,0,5,0,Protestant,5,0,2,2,2,2,2,2,2,2,2,3,3,3,2,3,-2,1,3,3,-1,3
190,Brazil ,1,23,4,0,0,4,0,Protestant,3,0,1,1,1,2,2,2,1,0,1,0,0,0,3,2,-1,3,3,3,-3,3
191,Brazil ,2,43,17,2,2,3,0,Protestant,1,1,2,1,0,-2,2,2,1,2,2,-1,0,-1,1,3,2,3,3,3,3,2
192,Brazil ,2,34,10,1,1,4,0,Protestant,4,-2,2,2,2,1,0,2,2,1,2,3,3,3,1,2,2,3,3,3,3,2
193,Brazil ,1,30,10,1,1,5,0,Protestant,5,1,2,1,2,2,1,2,2,0,2,2,2,2,2,3,2,1,3,3,3,2
194,Brazil ,1,40,8,1,1,4,0,Protestant,5,1,2,2,2,2,1,1,1,1,1,1,0,0,1,2,1,-2,2,3,3,2
195,Brazil ,1,30,14,3,3,3,0,Protestant,4,2,1,1,2,2,2,2,-1,-2,0,-2,-2,-3,2,2,-2,-3,1,1,3,2
196,Brazil ,1,24,3,0,0,2,0,Protestant,6,0,2,2,2,2,2,2,2,2,2,3,3,3,2,2,1,3,3,3,2,2
197,Brazil ,1,28,1,0,0,5,0,Protestant,4,1,2,2,2,2,2,2,2,1,2,1,1,2,2,2,3,2,2,3,2,2
198,Brazil ,1,55,34,1,0,5,1,Protestant,6,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,2,2,3,2,2
199,Brazil ,1,26,10,1,1,4,1,Protestant,5,-3,1,1,1,1,2,2,1,-2,1,0,0,0,-1,3,-2,-2,1,3,2,2
200,Brazil ,2,26,1,0,0,5,1,Protestant,5,3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,-1,3,2,2,2,2
201,Brazil ,1,42,6,2,0,4,0,Protestant,6,2,2,2,2,2,2,2,2,2,2,0,0,0,2,2,2,2,2,2,2,2
202,Brazil ,1,33,11,2,0,4,0,Protestant,3,3,1,2,0,1,2,1,0,1,1,2,1,1,1,3,3,3,3,3,2,2
203,Brazil ,2,32,10,1,1,2,1,Protestant,5,2,2,2,2,1,2,1,2,1,2,3,2,3,2,3,1,3,2,3,1,2
204,Brazil ,1,33,7,0,0,5,0,Protestant,4,2,2,2,2,2,2,2,2,1,2,3,2,3,-1,1,1,-2,2,3,1,2
205,Brazil ,2,32,3,0,0,5,1,Protestant,2,-1,2,-1,1,2,2,2,2,2,2,2,2,2,-2,-2,-2,-3,-3,-3,1,2
206,Brazil ,2,48,19,3,0,5,0,Protestant,4,1,2,2,1,2,1,2,2,1,2,3,3,3,1,3,-1,1,2,3,-1,2
207,Brazil ,1,24,2,0,0,4,1,Protestant,4,0,1,-2,1,2,-1,2,1,-1,0,-3,-3,-3,2,2,-1,3,3,3,1,1
208,Brazil ,1,23,5,2,2,3,2,Protestant,4,2,1,2,2,2,2,2,2,2,2,1,2,2,-1,1,1,1,1,1,-1,1
209,Brazil ,2,32,5,0,0,5,1,Protestant,4,2,2,2,1,2,2,2,1,2,2,2,1,1,-2,-3,-3,-1,-3,-3,-2,0
210,Brazil ,2,36,4,0,0,5,0,Protestant,4,1,2,2,0,2,2,1,2,1,2,0,1,-1,-2,-2,-1,-3,-3,-3,-2,0
211,Brazil ,2,32,8,0,0,4,0,Protestant,5,2,2,0,2,1,1,2,2,2,1,-1,-2,-2,0,0,2,2,-1,-1,0,-1
212,Brazil ,2,31,5,1,1,5,0,Protestant,4,3,2,2,2,2,2,2,2,2,2,3,3,3,-2,-3,0,1,-1,-3,-1,-1
213,Brazil ,1,28,8,2,1,4,0,Protestant,4,-1,2,2,2,2,2,2,2,2,2,3,3,3,1,3,-2,3,3,3,3,-2
214,Brazil ,2,58,22,2,0,5,1,Protestant,4,-1,2,1,2,2,1,2,2,1,2,1,1,1,-1,-2,-1,-3,-2,-3,3,-2
215,Brazil ,1,42,18,1,1,4,2,Protestant,4,-2,2,1,2,2,2,2,1,2,2,1,0,1,-2,1,2,2,2,-2,2,-2
216,Brazil ,1,30,8,1,0,2,0,Protestant,4,0,2,-2,2,0,0,0,2,0,2,0,0,0,-3,0,3,3,-1,3,1,-2
217,Brazil ,2,30,6,1,1,5,0,Protestant,4,-2,1,0,0,1,0,2,2,-1,1,1,1,-2,0,-3,-2,-3,-2,-3,1,-2
218,Brazil ,2,24,1,0,0,5,1,Protestant,6,3,2,1,1,2,2,2,2,2,2,2,1,1,-2,-2,0,2,-3,-3,0,-2
219,Brazil ,2,30,3,1,1,5,1,Protestant,4,2,2,2,2,2,2,2,2,2,2,3,3,3,-3,-3,0,-2,-3,-3,0,-2
220,Brazil ,2,43,11,1,1,5,1,Protestant,4,-3,-1,0,2,-1,-2,-1,-2,-2,-1,-3,-3,-3,-3,-3,-3,-3,-3,-3,0,-2
221,Brazil ,2,41,23,2,0,5,0,Protestant,7,-2,2,2,2,2,2,2,2,1,2,2,2,2,1,-1,-1,-1,-3,-3,-2,-2
222,Brazil ,2,52,30,1,0,5,1,Protestant,1,-3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,1,-1,1,2,3,-3
223,Brazil ,2,30,3,1,0,5,1,Protestant,4,0,2,2,2,2,2,1,1,2,2,2,1,1,-3,-3,2,2,-3,-3,1,-3
224,Brazil ,2,43,18,2,2,5,1,Protestant,5,3,2,2,2,2,2,2,2,1,2,3,2,3,0,-2,1,1,-3,-3,1,-3
225,Brazil ,1,59,35,4,0,5,0,Protestant,4,-1,2,1,1,1,1,1,2,1,1,0,0,0,-2,-3,0,-2,-3,-3,0,-3
226,Brazil ,1,22,5,0,0,4,-1,Protestant,2,3,1,1,1,1,-2,-2,-2,1,0,1,1,1,-3,-3,0,-3,-3,-3,0,-3
227,Brazil ,1,35,6,0,0,5,1,Protestant,3,-3,2,2,2,2,2,2,2,2,2,1,0,0,-1,-3,-2,-3,-3,-1,-1,-3
228,Brazil ,2,29,1,0,0,5,0,Protestant,3,-1,2,2,1,2,2,1,2,1,2,2,3,2,-3,-3,-2,-3,-2,-3,-1,-3
229,Brazil ,2,28,7,1,1,5,0,Protestant,4,0,2,2,2,2,2,2,2,2,2,2,1,0,-2,-3,0,-3,-2,-2,-3,-3
230,Brazil ,2,38,10,2,2,5,0,Protestant,5,0,2,2,2,2,2,2,2,2,2,3,3,3,-2,-2,-1,0,-3,-3,-3,-3
231,Brazil ,1,30,2,0,0,3,1,Protestant,5,2,2,1,2,1,1,2,2,1,2,3,3,3,-2,-3,0,-2,-3,-3,-3,-3
232,Brazil ,2,27,1,0,0,5,0,Protestant,4,3,2,2,2,2,2,2,2,1,2,2,2,3,-2,-3,-2,-2,-3,-3,-3,-3
233,Brazil ,2,48,14,3,1,5,0,Protestant,3,-2,2,2,2,2,2,2,2,1,2,3,3,2,-1,-3,-1,-3,-3,-3,-3,-3
234,Brazil ,2,34,9,3,3,5,1,Protestant,4,-3,2,2,2,2,2,1,2,0,2,2,2,1,-2,-3,-1,-3,-3,-3,-3,-3
235,Brazil ,2,46,23,2,0,5,0,Protestant,6,-1,2,1,1,2,1,1,1,1,2,0,1,1,-2,-3,-2,-3,-3,-3,-3,-3
236,Brazil ,2,42,23,1,0,5,0,Protestant,5,-2,2,2,2,2,2,2,2,2,2,2,2,3,-3,-3,-2,-3,-3,-3,-3,-3
237,Brazil ,2,25,1,0,0,5,1,Protestant,3,0,2,2,2,2,2,2,1,1,2,2,1,2,-2,-3,-3,-3,-3,-3,-3,-3
238,Brazil ,1,26,3,1,1,5,1,Protestant,4,-1,2,2,2,2,2,2,2,2,2,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3
239,Brazil ,1,24,2,0,0,5,1,Catholic,4,1,2,2,2,2,2,2,2,2,2,-3,-3,-3,3,3,3,3,3,3,3,3
240,Brazil ,1,43,23,2,0,3,0,Catholic,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
241,Brazil ,1,27,4,0,2,4,1,Catholic,4,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3
242,Brazil ,2,34,3,0,0,5,1,Catholic,3,-2,2,2,2,1,2,2,2,1,2,3,3,3,3,3,3,3,3,3,3,3
243,Brazil ,1,52,38,2,2,5,1,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3
244,Brazil ,1,26,0,0,0,3,1,Catholic,7,1,2,2,2,2,2,2,2,2,2,3,3,3,2,2,3,3,3,3,3,3
245,Brazil ,1,49,33,3,0,5,1,Catholic,5,-2,2,2,2,2,2,2,2,2,2,2,1,2,2,3,2,3,3,3,3,3
246,Brazil ,2,63,38,2,0,5,1,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,3,3,3
247,Brazil ,1,32,6,0,0,4,0,Catholic,4,-2,1,1,-2,1,1,2,1,1,2,-1,-1,-2,2,2,2,3,3,3,3,3
248,Brazil ,1,35,4,1,1,4,0,Catholic,4,1,2,1,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3
249,Brazil ,2,39,16,3,2,2,0,Catholic,7,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,3,3,3,3,3
250,Brazil ,1,43,6,1,0,5,1,Catholic,4,-2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,1,3,3,3,3,3
251,Brazil ,1,48,15,1,0,5,0,Catholic,4,2,1,2,1,2,1,2,0,1,1,1,3,2,-2,3,1,3,3,3,3,3
252,Brazil ,1,31,3,0,0,5,1,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,0,2,1,3,3,3,3,3
253,Brazil ,1,43,22,2,1,3,0,Catholic,6,-2,2,2,1,2,2,2,2,2,2,3,3,2,1,2,-2,3,3,3,3,3
254,Brazil ,1,33,7,2,2,5,0,Catholic,5,3,2,2,2,2,1,2,2,2,2,2,3,2,1,3,2,2,3,3,3,3
255,Brazil ,1,42,24,2,2,4,0,Catholic,4,2,2,2,1,2,2,2,2,2,2,3,1,1,2,3,2,1,3,3,3,3
256,Brazil ,2,53,27,3,0,4,0,Catholic,6,2,2,2,2,1,2,2,1,1,2,3,2,2,2,3,0,-1,2,3,3,3
257,Brazil ,1,30,2,0,0,5,2,Catholic,4,2,1,1,0,1,1,2,1,0,1,0,0,0,0,-1,-1,0,0,3,3,3
258,Brazil ,1,44,27,3,0,3,0,Catholic,6,-1,2,2,2,2,2,2,2,2,2,3,3,3,-2,-2,2,-2,2,2,3,3
259,Brazil ,1,38,16,3,2,2,0,Catholic,7,3,2,2,2,2,2,2,2,2,2,3,3,3,2,3,2,3,3,3,2,3
260,Brazil ,1,30,7,2,1,5,0,Catholic,4,-2,-2,-1,1,-2,-2,1,-2,0,-2,-2,-2,-2,-3,-3,-2,3,3,3,2,3
261,Brazil ,2,32,7,1,6,5,0,Catholic,4,-3,2,2,2,2,2,2,2,2,2,3,3,3,1,2,2,2,3,3,2,3
262,Brazil ,1,30,4,0,0,5,2,Catholic,2,3,2,1,2,2,2,2,2,2,2,2,1,1,3,3,3,3,3,3,1,3
263,Brazil ,1,40,23,2,2,5,0,Catholic,4,-2,2,2,1,2,2,2,2,1,2,2,1,2,3,3,1,3,3,3,1,3
264,Brazil ,1,44,14,1,1,5,1,Catholic,5,-2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,-1,1,3,3,1,3
265,Brazil ,1,42,15,2,2,5,0,Catholic,5,0,2,2,2,2,2,2,2,2,2,3,3,3,3,3,0,3,3,3,0,3
266,Brazil ,1,30,2,1,1,5,0,Catholic,5,-3,1,2,1,1,0,2,1,1,1,0,-1,0,3,3,-1,3,3,3,0,3
267,Brazil ,2,34,4,1,1,5,0,Catholic,4,-2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,-1,3,3,3,0,3
268,Brazil ,1,41,13,2,2,5,2,Catholic,1,2,2,1,1,2,2,2,2,2,2,3,2,2,2,3,1,0,3,3,0,3
269,Brazil ,1,28,2,0,0,5,0,Catholic,3,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,3,3,-1,3
270,Brazil ,2,27,1,1,0,5,0,Catholic,4,0,2,2,2,2,2,2,2,1,2,3,3,3,2,2,-2,3,3,3,-2,3
271,Brazil ,2,49,27,2,0,5,2,Catholic,4,1,2,2,2,2,1,2,2,1,2,3,3,3,3,3,-3,3,3,3,-2,3
272,Brazil ,1,52,33,2,0,5,1,Catholic,5,2,1,2,0,0,-1,2,0,0,0,1,0,0,2,3,0,3,3,3,-3,3
273,Brazil ,1,33,18,3,3,4,0,Catholic,4,3,2,1,2,2,2,2,2,1,2,0,1,1,2,3,2,3,3,3,3,2
274,Brazil ,1,29,4,0,0,5,0,Catholic,4,0,2,2,2,2,2,2,2,2,2,3,3,3,-1,0,-2,3,3,3,3,2
275,Brazil ,1,20,3,0,0,4,0,Catholic,6,-3,1,2,2,1,1,1,1,1,2,1,1,1,3,3,2,2,3,3,3,2
276,Brazil ,2,38,4,0,0,5,2,Catholic,6,1,2,2,2,2,2,2,2,1,2,3,3,3,2,3,1,2,3,3,3,2
277,Brazil ,1,44,14,0,0,5,1,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,1,0,3,3,3,2
278,Brazil ,1,30,4,1,1,5,1,Catholic,6,-2,2,2,2,2,2,2,2,2,2,3,3,3,2,2,0,3,3,3,2,2
279,Brazil ,1,29,3,0,0,5,0,Catholic,3,-2,2,2,2,1,2,2,1,0,2,1,2,1,3,3,2,2,3,3,2,2
280,Brazil ,1,40,15,1,2,5,0,Catholic,4,0,2,2,2,2,2,2,2,2,2,0,0,0,1,3,3,3,2,3,2,2
281,Brazil ,1,24,8,0,0,4,1,Catholic,4,-1,2,2,2,2,2,2,2,2,2,-3,-2,-2,2,2,2,2,2,2,2,2
282,Brazil ,1,31,5,1,1,5,1,Catholic,7,3,2,2,2,2,2,2,2,1,2,1,1,1,2,3,2,3,3,3,1,2
283,Brazil ,2,34,4,1,1,4,1,Catholic,6,-3,2,2,2,2,2,2,2,2,2,3,3,3,2,2,0,3,3,3,1,2
284,Brazil ,2,58,32,2,2,5,2,Catholic,5,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,0,2,2,3,0,2
285,Brazil ,2,50,17,0,0,5,1,Catholic,5,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,-1,2
286,Brazil ,1,24,2,0,0,5,0,Catholic,6,3,2,2,2,2,2,2,2,2,2,3,3,3,3,3,1,2,3,3,2,1
287,Brazil ,1,33,7,1,1,5,0,Catholic,5,1,2,0,1,2,1,2,2,1,2,1,1,1,1,3,2,2,1,1,2,1
288,Brazil ,1,34,6,1,1,5,0,Catholic,4,2,2,2,2,2,2,2,2,2,2,3,3,3,2,3,3,3,3,3,1,1
289,Brazil ,1,50,16,1,0,4,1,Catholic,3,-2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,1,1,3,3,1,1
290,Brazil ,2,42,16,1,0,5,1,Catholic,2,-3,2,2,2,2,2,2,2,1,2,3,3,3,3,3,1,1,3,3,1,1
291,Brazil ,2,31,5,1,1,5,1,Catholic,4,0,2,1,1,2,2,2,2,-1,2,1,1,1,1,1,0,1,1,1,1,1
292,Brazil ,1,32,16,2,2,5,0,Catholic,6,3,2,2,2,2,2,2,2,1,2,3,3,3,2,1,0,-1,-2,1,1,1
293,Brazil ,1,23,1,0,0,4,0,Catholic,5,-1,2,2,1,1,2,2,1,1,2,0,0,0,-2,-1,-1,-1,-1,-1,1,1
294,Brazil ,1,24,4,1,1,4,0,Catholic,4,1,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,3,0
295,Brazil ,2,31,7,1,1,5,1,Catholic,3,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,2,2,2,1,0
296,Brazil ,2,38,16,2,2,5,0,Catholic,3,1,2,1,2,2,2,2,1,0,2,3,3,3,-3,-3,-3,-3,3,3,0,0
297,Brazil ,2,34,9,2,2,5,0,Catholic,4,-2,2,2,1,2,2,2,1,2,2,3,2,3,-1,-3,1,-1,-3,-3,0,0
298,Brazil ,1,30,9,1,1,4,1,Catholic,4,2,0,1,2,1,2,1,2,0,1,1,1,0,3,3,0,2,3,3,-1,0
299,Brazil ,1,25,4,1,1,4,0,Catholic,5,-2,-1,1,-1,0,0,-1,0,0,0,-1,0,-2,-3,-1,-2,-2,-2,-1,-1,0
300,Brazil ,2,22,2,0,0,5,0,Catholic,6,2,2,2,2,2,2,2,2,2,2,3,3,3,1,3,3,1,3,3,3,-1
301,Brazil ,2,29,0,0,0,5,0,Catholic,4,-2,2,2,1,2,2,2,2,1,1,2,3,2,-1,2,2,1,3,3,3,-1
302,Brazil ,1,53,27,2,1,4,0,Catholic,5,1,2,2,2,2,2,2,2,1,2,3,3,2,2,2,-2,-1,0,0,1,-1
303,Brazil ,2,48,27,2,1,5,0,Catholic,4,3,2,1,1,2,1,2,2,1,2,3,3,3,0,3,-2,-1,0,3,-2,-1
304,Brazil ,2,42,23,3,3,5,1,Catholic,5,-2,2,2,2,2,2,2,2,2,2,3,3,2,-2,-3,-2,-2,-3,-3,-2,-2
305,Brazil ,2,29,8,1,1,5,1,Catholic,5,2,2,2,2,2,2,1,2,1,2,1,2,2,-3,-3,-1,-3,-3,-3,-2,-2
306,Brazil ,2,31,0,0,0,5,-1,Catholic,3,3,2,2,2,2,2,2,2,2,2,2,1,1,-2,-2,1,-3,-3,-3,3,-3
307,Brazil ,1,42,26,2,0,5,1,Catholic,4,-3,2,1,2,2,2,2,2,1,2,2,2,2,1,3,-1,3,3,3,1,-3
308,Brazil ,2,29,10,2,2,5,1,Catholic,3,-1,2,2,2,2,2,2,2,2,2,3,3,3,1,-3,1,-3,-1,-2,-1,-3
309,Brazil ,1,30,1,0,0,5,0,Catholic,5,0,2,2,0,2,2,1,2,1,2,3,3,0,-1,-3,-1,-3,-3,-3,-2,-3
310,Brazil ,2,26,2,0,0,5,1,Muslim,3,1,2,1,2,2,2,2,2,1,2,1,1,2,-2,-1,3,2,-3,-3,-1,3
311,Brazil ,1,40,12,0,0,5,1,Muslim,4,-2,2,1,2,1,2,2,2,2,2,0,0,0,-2,-3,-1,-3,-3,-3,3,2
312,Brazil ,2,33,4,1,0,5,1,Muslim,2,3,1,1,1,2,1,1,2,-2,1,1,1,1,0,-2,-2,-3,-3,-3,3,2
313,Brazil ,1,30,3,0,0,5,1,Muslim,2,-2,2,2,2,2,2,2,2,2,2,2,3,2,-1,-2,1,-2,-3,-3,-2,2
314,Brazil ,1,36,2,0,0,5,1,Muslim,2,2,2,2,2,2,2,2,2,2,2,3,3,3,-2,-2,2,0,0,0,1,1
315,Brazil ,2,50,26,2,2,5,2,Muslim,1,-2,2,1,2,2,0,2,2,0,2,1,0,1,-1,-3,0,-3,-3,-3,0,1
316,Brazil ,2,24,1,0,0,5,1,Muslim,4,0,2,2,2,2,2,2,2,2,2,2,2,2,-2,-3,-2,-3,-2,0,0,0
317,Brazil ,1,47,19,1,1,5,2,Muslim,2,-3,1,1,1,1,-1,2,2,-2,1,-1,0,-1,-3,-3,-3,-3,-1,-3,-2,0
318,Brazil ,2,31,7,1,1,5,1,Muslim,4,-3,2,2,2,2,2,2,2,1,2,1,1,1,3,-2,3,-2,-3,-3,-1,-1
319,Brazil ,2,30,3,0,0,5,1,Muslim,4,1,2,2,2,2,2,2,2,2,2,2,2,2,-2,-3,0,-1,-2,-2,1,-2
320,Brazil ,2,32,6,1,1,5,0,Muslim,5,-1,2,2,2,2,2,2,2,2,2,3,3,3,-2,-3,0,-3,-3,-3,1,-2
321,Brazil ,1,34,7,1,1,4,1,Muslim,2,1,2,1,1,2,1,1,2,1,2,2,3,2,-1,-2,-1,0,-2,-3,-1,-2
322,Brazil ,2,38,2,0,0,5,1,Muslim,4,-1,2,1,2,2,2,2,2,2,2,3,3,3,-3,-3,-1,-2,-3,-3,-1,-2
323,Brazil ,1,31,2,1,1,5,1,Muslim,4,3,2,2,2,2,2,2,2,2,2,3,3,3,-1,-2,-2,-2,-3,-3,-1,-2
324,Brazil ,2,44,1,0,0,5,1,Muslim,4,-2,2,2,2,2,2,2,2,2,2,3,3,3,-3,-3,-2,-2,-3,-3,-3,-2
325,Brazil ,2,30,5,1,0,5,1,Muslim,2,2,2,2,2,2,2,2,2,2,2,2,2,2,-2,-3,2,-2,-3,-3,-1,-3
326,Brazil ,2,33,5,2,2,5,1,Muslim,2,1,2,2,2,2,2,2,2,1,2,3,3,3,-2,-3,-2,-3,-3,-3,-2,-3
327,Brazil ,1,33,3,1,0,5,0,Muslim,4,-2,2,2,2,2,2,2,2,0,2,1,1,1,-3,-3,1,-3,-3,-3,-3,-3
328,Brazil ,2,25,8,1,1,5,1,None,4,2,2,2,2,2,0,2,2,1,2,3,3,3,2,3,2,3,3,3,3,3
329,Brazil ,1,26,3,1,1,5,0,None,4,-2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-1,3,3,3,3,3
330,Brazil ,1,37,18,2,2,2,-2,None,4,0,1,2,2,1,0,2,1,-2,2,1,1,1,-1,2,2,2,3,3,3,3
331,Brazil ,2,43,16,2,2,5,1,None,4,1,1,1,1,1,2,2,2,1,2,2,2,1,1,2,1,2,3,3,3,3
332,Brazil ,1,30,4,0,0,5,1,None,3,-2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,3,1,1,2,3,3
333,Brazil ,2,66,45,6,0,2,0,None,2,2,1,1,1,2,1,1,1,1,2,2,2,2,2,3,2,3,3,3,2,3
334,Brazil ,2,32,7,2,2,5,0,None,1,-3,2,2,2,2,2,1,1,1,2,1,1,1,3,3,1,2,3,3,1,3
335,Brazil ,2,28,3,1,1,4,0,None,4,-2,2,2,2,2,2,2,2,2,2,3,3,3,0,3,1,3,3,3,0,3
336,Brazil ,1,57,32,3,0,5,0,None,4,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,-1,-1,3,3,-2,3
337,Brazil ,1,32,3,1,0,4,0,None,4,1,2,1,2,2,2,2,2,2,2,1,2,2,3,3,2,3,3,3,3,2
338,Brazil ,2,42,20,2,2,4,0,None,2,-2,2,2,2,0,2,1,2,1,2,3,2,1,-2,2,-1,2,3,3,3,2
339,Brazil ,1,26,4,0,0,2,0,None,4,-3,2,2,1,2,2,2,2,1,2,3,3,3,2,3,3,3,3,3,2,2
340,Brazil ,2,50,25,2,0,4,0,None,1,2,2,2,1,2,1,2,1,1,1,3,3,3,2,3,1,2,3,3,2,2
341,Brazil ,1,25,1,1,1,1,2,None,4,-2,1,-1,1,2,2,2,1,1,1,1,1,-1,-1,2,-2,2,3,3,2,2
342,Brazil ,2,36,7,0,0,4,1,None,4,3,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,2,-1,2,2,2
343,Brazil ,2,54,33,3,0,5,1,None,3,3,2,2,2,2,2,2,2,2,-2,3,3,3,2,2,-2,3,3,3,-2,2
344,Brazil ,1,27,3,0,0,5,1,None,1,2,2,1,2,2,1,2,2,1,1,2,2,2,3,3,3,3,3,3,1,1
345,Brazil ,1,23,2,0,0,4,1,None,1,-2,2,1,2,1,2,2,2,1,2,2,2,2,1,1,-1,3,3,3,3,0
346,Brazil ,1,26,3,1,2,4,-1,None,5,0,2,1,2,2,2,2,1,1,2,2,2,2,2,3,2,1,3,3,0,0
347,Brazil ,2,30,4,1,0,5,1,None,1,0,2,2,2,2,2,2,2,2,2,3,3,3,2,2,2,1,3,3,-2,0
348,Brazil ,1,32,4,0,0,4,0,None,3,-3,2,1,2,2,2,2,2,2,2,3,3,3,3,3,1,-1,3,3,-1,-1
349,Brazil ,2,38,21,2,2,4,1,None,1,-3,2,2,2,2,2,2,1,2,2,3,3,3,-2,3,2,3,3,3,0,-2
350,Brazil ,2,33,5,0,0,5,1,Jewish,5,3,1,2,0,1,2,1,2,0,1,0,1,0,-2,-2,0,-3,-3,-3,0,2
351,Brazil ,2,29,2,0,0,5,0,Jewish,4,3,2,1,1,2,2,0,2,2,2,1,1,0,-3,-3,-1,-1,-3,-3,0,0
352,Brazil ,2,31,3,1,1,5,0,Jewish,4,0,2,1,2,2,2,2,2,1,2,1,1,1,-3,-3,1,-2,-3,-3,1,-3
353,Brazil ,2,43,14,1,1,5,1,Jewish,5,-2,1,1,1,1,1,2,1,1,1,1,1,1,-3,-3,-1,-3,-3,-3,-2,-3
354,Brazil ,2,44,23,2,0,5,0,Jewish,6,-3,2,2,2,2,2,1,2,2,2,2,2,2,-2,-1,-2,-3,-3,-3,-3,-3
355,Brazil ,2,36,3,1,1,5,0,Jewish,4,0,2,2,1,2,2,2,2,2,2,3,3,3,-3,-3,-3,-3,-3,-3,-3,-3
356,Brazil ,1,27,7,0,0,5,0,Buddhist,1,1,2,2,2,2,2,2,2,2,2,3,3,3,-2,-3,0,-2,-2,-2,0,0
357,Brazil ,1,64,8,3,0,5,1,Buddhist,1,-2,2,2,2,2,2,2,2,2,2,3,3,3,-2,-2,-1,-2,-2,-2,0,0
358,Brazil ,2,30,1,0,0,5,0,Buddhist,1,0,2,2,1,2,2,1,1,2,2,2,3,3,-1,-3,2,0,-2,-3,0,0
359,Brazil ,1,22,0,0,0,4,-1,Buddhist,1,1,2,1,1,2,2,2,2,1,2,1,1,1,0,-2,-1,-2,2,2,-3,0
